Parafia pod wezwaniem Świętej Marii Magdaleny	http://www.wielichowo.archpoznan.org.pl/	Wielichowo	ul. Szkolna 24	64-050 Wielichowo	http://colaska.pl/index/parafia/id/9402	16.3523553,52.1170244
Parafia pod wezwaniem Matki Bożej Nieustającej Pomocy	http://www.mbnp.org.pl/	Wieliczka	ul. Krzyszkowicka 66 a	32-020 Wieliczka-Krzyszkowice	http://colaska.pl/index/parafia/id/9403	20.026123,49.991105
Parafia pod wezwaniem Stygmatów Świętego Franciszka z Asyżu	http://www.wieliczka.ofm.krakow.pl/	Wieliczka	ul. br. A. Kosiby 31	32-020 Wieliczka	http://colaska.pl/index/parafia/id/9404	20.055468,49.987796
Parafia pod wezwaniem Świętego Klemensa	http://www.klemens.pl/	Wieliczka	ul. Zamkowa 7	32-020 Wieliczka	http://colaska.pl/index/parafia/id/9405	20.059936,49.983133
Parafia pod wezwaniem Narodzenia Najświętszej Maryi Panny		Wieliczki	ul. Lipowa 26	19-404 Wieliczki	http://colaska.pl/index/parafia/id/9406	,
Parafia pod wezwaniem Matki Bożej Częstochowskiej		Wielisławice	Wielisławice 14	66-500 Strzelce Krajeńskie	http://colaska.pl/index/parafia/id/9407	15.4663606,52.8975749
Parafia pod wezwaniem Przemienienia Pańskiego	http://parafia.wieliszew.pdg.pl/	Wieliszew	ul. Modlińska 58	05-135 Wieliszew	http://colaska.pl/index/parafia/id/9408	20.9703442,52.4512415
Parafia pod wezwaniem Narodzenia Najświętszej Maryi Panny		Wielka Klonia	Wielka Klonia 70	89-520 Gostycyn k/Tucholi	http://colaska.pl/index/parafia/id/9409	17.7930577,53.4851294
Parafia pod wezwaniem Świętej Katarzyny i Świętej Małgorzaty	http://www.diecezja.torun.pl/parafie/kowalewo_pomorskie/wielka_laka/wielka_laka.htm	Wielka Łąka	Wielka Łąka	87-421 Wielkie Rychnowo	http://colaska.pl/index/parafia/id/9410	18.8338378,53.1174616
Parafia pod wezwaniem Podwyższenia Krzyża Świętego		Wielka Wieś		32-830 Wojnicz	http://colaska.pl/index/parafia/id/9411	 20.82255184650421,49.93831580490875
Parafia pod wezwaniem Św. Jana Nepomucena		Wielki Buczek	Wielki Buczek 6 A	63-630 Rychtal	http://colaska.pl/index/parafia/id/9412	,
Parafia pod wezwaniem Chrystusa Króla		Chojno	Chojno 74 n.Wartą	64-513 Wronki	http://colaska.pl/index/parafia/id/9413	,
Parafia pod wezwaniem Niepokalanego Poczęcia Najświętszej Maryi Panny		Wielki Garc	Wielki Garc 24	83-121 Rudno k/Pelplina	http://colaska.pl/index/parafia/id/9414	 18.782806992530823,53.94657342735326
Parafia pod wezwaniem Świętej Rodziny		Wielki Klincz	ul. Klasztorna 2	83-423 Wielki Klincz	http://colaska.pl/index/parafia/id/9415	,
Parafia pod wezwaniem Św. Bartłomieja Apostoła		Wielki Komórsk	ul. Warlbuska 4	86-161 Wielki Komórsk	http://colaska.pl/index/parafia/id/9416	18.6705780029297,53.5841086339091
Parafia pod wezwaniem Św. Jakuba Apostoła		Wielki Lubień	Wielki Lubień	86-134 Dragacz	http://colaska.pl/index/parafia/id/9417	18.6693178,53.5037028
Parafia pod wezwaniem Świętego Mikołaja	http://www.diecezja.torun.pl/parafie/lidzbark_welski/wielki_leck/wielki_leck.htm	Wielki Łęck	Wielki Łęck	13-230 Lidzbark Welski	http://colaska.pl/index/parafia/id/9418	 19.94190216064453,53.23316704834061
Parafia pod wezwaniem Św. Stanisława Biskupa i Męczennika		Wielki Mędromierz	Wielki Mędromierz 15	89-520 Gostycyn	http://colaska.pl/index/parafia/id/9419	17.7930577,53.4851294
Parafia pod wezwaniem Św. Katarzyny 	http://www.diecezja.torun.pl/parafie/chelmno/wielkie_czyste/wielkie_czyste.htm	Wielkie Czyste	Wielkie Czyste 10	86-212 Stolno	http://colaska.pl/index/parafia/id/9420	18.5037912,53.2900202
Parafia pod wezwaniem Wniebowzięcia Najświętszej Maryi Panny 	http://www.diecezja.torun.pl/parafie/chelmno/wielkie_lunawy/wielkie_lunawy.htm	Wielkie Łunawy	Wielkie Łunawy (11)1	86-208 Podwiesk	http://colaska.pl/index/parafia/id/9421	,
Parafia pod wezwaniem Niepokalanego Poczęcia Najświętszej Maryi Panny	http://www.parafiawielkieoczy.iap.pl/	Wielkie Oczy	ul. Krzywa 6	37-627 Wielkie Oczy	http://colaska.pl/index/parafia/id/9422	23.1631271895752,50.0236376208258
Parafia pod wezwaniem Św. Jakuba Apostoła		Wielkie Radowiska	Dębowa Łąka	87-207 Dębowa Łąka	http://colaska.pl/index/parafia/id/9423	19.0224051,53.2251151
Parafia pod wezwaniem Św. Jana Chrzciciela		Wielkie Walichnowy	Wielkie Walichnowy 39	83-122 Wielkie Walichnowy	http://colaska.pl/index/parafia/id/9424	,
Parafia pod wezwaniem Najświętszej Maryi Panny Wniebowziętej	http://www.wieloglowy.tarnow.opoka.org.pl/	Wielogłowy	Wielogłowy 4	33-311 Wielogłowy	http://colaska.pl/index/parafia/id/9425	20.692126750946,49.6728007705964
Parafia pod wezwaniem św.Franciszka Serafickiego		Wielogóra		26-660 Jedlińsk	http://colaska.pl/index/parafia/id/9426	,
Parafia pod wezwaniem św.Michała		Wielopole		38-542 Rzepedź	http://colaska.pl/index/parafia/id/9427	,
Parafia pod wezwaniem Wniebowzięcia Najświętszej Maryi Panny		Wielopole Skrzyńskie	Wielopole Skrzyńskie 242	39-110 Wielopole Skrzyńskie	http://colaska.pl/index/parafia/id/9428	,
Parafia pod wezwaniem Św. Jakuba Apostoła		Wielowicz	Wielowicz 13	89-412 Sośno	http://colaska.pl/index/parafia/id/9429	17.6633805,53.3934077
Parafia pod wezwaniem Narodzenia Najświętszej Maryi Panny		Wielowieś	Wielowieś 69	59-330 Ścinawa	http://colaska.pl/index/parafia/id/9430	16.3850865,51.4005922
Parafia pod wezwaniem Wniebowzięcia Najświętszej Maryi Panny	http://www.parafia-wielowies.pl	Wielowieś	ul. Kościelna 5	44-187 Wielowieś	http://colaska.pl/index/parafia/id/9431	,
Parafia pod wezwaniem Wszystkich Świętych		Wielowieś	ul. Kościelna 1	63-700 Krotoszyn	http://colaska.pl/index/parafia/id/9432	,
Parafia pod wezwaniem Św. Wawrzyńca		Wielowieś Klasztorna	ul. Grabowska 16	63-405 Sieroszewice	http://colaska.pl/index/parafia/id/9433	18.087100982666,51.5971211243467
Parafia pod wezwaniem Nawiedzenia Najświętszej Maryi Panny	http://www.kolegiata.wielun.niedziela.pl	Wieluń	ul. Augustiańska 8 a	98-300 Wieluń	http://colaska.pl/index/parafia/id/9434	18.567756,51.221538
Parafia pod wezwaniem Św. Barbary Dziewicy i Męczenicy		Wieluń	ul. Joanny Żubr 37	98-300 Wieluń	http://colaska.pl/index/parafia/id/9435	 18.55925291776657,51.213991070519945
Parafia pod wezwaniem Św. Józefa Oblubieńca Najświętszej Maryi Panny		Wieluń	ul. Sienkiewicza 1	98-300 Wieluń	http://colaska.pl/index/parafia/id/9436	18.570901,51.220517
Parafia pod wezwaniem Św. Stanisława Biskupa i Męczennika		Wieluń	ul. 18 Stycznia 50	98-300 Wieluń	http://colaska.pl/index/parafia/id/9437	18.582359,51.215004
Parafia pod wezwaniem Św. Katarzyny		Wieniawa	ul. Kasztanowa 1	26-432 Wieniawa	http://colaska.pl/index/parafia/id/9438	,
Parafia pod wezwaniem Przemienienia Pańskiego		Wieniec	Wieniec 83	87-814 Wieniec	http://colaska.pl/index/parafia/id/9439	18.9299222,52.6493895
Parafia pod wezwaniem Niepokalanego Serca NMP		Wieprz		34-382 Bystra Żywiecka	http://colaska.pl/index/parafia/id/9440	19.1711533069611,49.6329583539119
Parafia pod wezwaniem Wszystkich Świętych		Wieprz		34-122 Wieprz	http://colaska.pl/index/parafia/id/9441	,
Parafia pod wezwaniem Niepokalanego Poczęcia NMP		Wierbka		42-438 Wierbka	http://colaska.pl/index/parafia/id/9442	19.7228944301605,50.4772674072464
Parafia pod wezwaniem Świętego Michała Archanioła	http://www.wierchomla.diecezja.tarnow.pl	Wierchomla Wielka	Wierchomla Wielka 15	33-350 Piwniczna Zdrój	http://colaska.pl/index/parafia/id/9443	20.780848,49.4176988
Parafia pod wezwaniem Narodzenia Najświętszej Maryi Panny		Wierciny	Wierciny 9	82-106 Jazowo	http://colaska.pl/index/parafia/id/9444	,
Parafia pod wezwaniem Najświętszego Serca Jezusowego	http://www.kielce.opoka.org.pl/dekanaty/malogoszcz/wierna.html	Wierna	ul. Zajączkowska 8	26-065 Piekoszów	http://colaska.pl/index/parafia/id/9445	 20.32379239797592,50.8644474041345
Parafia pod wezwaniem Niepokalanego Serca NMP		Wiersze		05-105 Sowia Wola	http://colaska.pl/index/parafia/id/9446	 20.65105676651001,52.32642237182007
Parafia pod wezwaniem Nawiedzenia NMP		Wieruszów		98-400 Wieruszów-Podzamcze	http://colaska.pl/index/parafia/id/9447	,
Parafia pod wezwaniem Św. Stanisława Biskupa i Męczennika		Wieruszów	ul. Warszawska 93a	98-400 Wieruszów	http://colaska.pl/index/parafia/id/9448	18.162399,51.2951
Parafia pod wezwaniem Zesłania Ducha Świętego	http://www.wieruszow.paulini.pl/	Wieruszów	ul. Dąbrowskiego 12	98-400 Wieruszów	http://colaska.pl/index/parafia/id/9449	18.152385,51.293297
Parafia pod wezwaniem Matki Bożej Wspomożycielki Wiernych		Wierzawice	Wierzawice	37-300 Leżajsk	http://colaska.pl/index/parafia/id/9450	,
Parafia pod wezwaniem Matki Bożej Ostrobramskiej i Św. Wojciecha Biskupa i Męczennika		Wierzbica	Wierzbica k.Chełma	22-150 Wierzbica k/Chełma	http://colaska.pl/index/parafia/id/9451	 23.306679725646973,51.26860120211932
Parafia pod wezwaniem św.Stanisława	http://swstanislaw-wierzbica.com/	Wierzbica		26-520 Wierzbica	http://colaska.pl/index/parafia/id/9452	21.0649108886719,51.2309677570104
Parafia pod wezwaniem Bożego Ciała i Matki Bożej Częstochowskiej		Wierzbice	ul. Lipowa 47	55-040 Kobierzyce	http://colaska.pl/index/parafia/id/9453	 16.89275622367859,50.9533444870491
Parafia pod wezwaniem Podwyższenia Krzyża Świętego		Wierzbie	Wierzbie 15	49-140 Łambinowice	http://colaska.pl/index/parafia/id/9454	,
Parafia pod wezwaniem Św. Leonarda Opata		Wierzbie	Wierzbie 45	46-320 Praszka	http://colaska.pl/index/parafia/id/9455	18.5378149,51.1262899
Parafia pod wezwaniem Św. Mikołaja		Wierzbięcice	Wierzbięcice 109	48-321 Niwnica	http://colaska.pl/index/parafia/id/9456	 17.42957353591919,50.42172591030398
Parafia pod wezwaniem Niepokalanego Poczęcia NMP		Wierzbięcin		72-209 Wierzbięcin	http://colaska.pl/index/parafia/id/9457	,
Parafia pod wezwaniem Matki Boskiej Nieustającej Pomocy		Wierzbna	Wierzbna 235	37-500 Jarosław	http://colaska.pl/index/parafia/id/9458	22.5969879683838,50.0323219799221
Parafia pod wezwaniem Wniebowzięcia Najświętszej Maryi Panny		Wierzbna	Wierzbna,ul. Kościelna 6	58-130 Żarów	http://colaska.pl/index/parafia/id/9459	 16.502913236618042,50.90276219126148
Parafia pod wezwaniem Św. Michała Archanioła		Wierzbnik	Wierzbnik 40	49-216 Wierzbnik	http://colaska.pl/index/parafia/id/9460	 17.394094616174698,50.759254323131145
Parafia pod wezwaniem Najświętszej Maryi Panny Królowej Korony Polskiej		Wierzbno	Wierzbno 83	63-430 Odolanów	http://colaska.pl/index/parafia/id/9461	,
Parafia pod wezwaniem Św. Apostołów Piotra i Pawła		Wierzbno	Wierzbno	07-111 Wierzbno	http://colaska.pl/index/parafia/id/9462	21.8587935,52.3093953
Parafia pod wezwaniem Św. Mikołaja		Wierzbno	Wierzbno 81	55-217 Wierzbno	http://colaska.pl/index/parafia/id/9463	17.039794921875,50.9085751046668
Parafia pod wezwaniem św.Wawrzyńca		Wierzch		48-250 Głogówek	http://colaska.pl/index/parafia/id/9465	,
Parafia pod wezwaniem Św. Mikołaja Biskupa i Wyznawcy		Wierzchlas	ul. Szkolna 2	98-324 Wierzchlas	http://colaska.pl/index/parafia/id/9466	,
Parafia pod wezwaniem Matki Bożej Pocieszenia		Wierzchosławice	Wierzchosławice 83	33-122 Wierzchosławice	http://colaska.pl/index/parafia/id/9467	20.8588206768036,50.0193767919508
Parafia pod wezwaniem NMP		Wierzchosławice		59-420 Bolków	http://colaska.pl/index/parafia/id/9468	,
Parafia pod wezwaniem Narodzenia Najświętszej Maryi Panny		Wierzchowice	Wierzchowice 111	56-320 Wierzchowice	http://colaska.pl/index/parafia/id/9469	17.330254018306732,51.48276930399598
Parafia pod wezwaniem św.Wawrzyńca		Wierzchowice		48-255 Wierzchowice	http://colaska.pl/index/parafia/id/9470	,
Parafia pod wezwaniem MB Nieustającej Pomocy		Wierzchowiska		23-311 Wierzchowiska	http://colaska.pl/index/parafia/id/9472	22.4004364013672,50.7851016854819
Parafia pod wezwaniem Miłosierdzia Bożego		Wierzchowiska	ul. Wierzchowiska 75	21-050 Piaski	http://colaska.pl/index/parafia/id/9473	,
Parafia pod wezwaniem Jezusa Chrystusa Dobrego Pasterza		Wierzchowisko	Wierzchowisko 57A	42-223 Mykanów	http://colaska.pl/index/parafia/id/9474	,
Parafia pod wezwaniem Matki Bożej Szkaplerznej		Wierzchowo Człuchowskie	Wierzchowo Wieś 16	77-317 Wierzchowo Człuchowskie	http://colaska.pl/index/parafia/id/9475	,
Parafia pod wezwaniem Świętego Wojciecha Biskupa Męczennika	http://www.wierzchowo.xcr.pl/	Wierzchowo Pomorskie	pl. Orła Białego 5	78-530 Wierzchowo Pomorskie	http://colaska.pl/index/parafia/id/9476	,
Parafia pod wezwaniem Matki Bożej Dobrej Rady		Wierzchowo Stare	Stare Wierzchowo 25	78-411 Wierzchowo	http://colaska.pl/index/parafia/id/9477	,
Parafia pod wezwaniem MB Wniebowziętej		Wierzchowo Szczecinieckie		78-411 Wierzchowo	http://colaska.pl/index/parafia/id/9478	,
Parafia pod wezwaniem Św. Apostołów Piotra i Pawła		Wierzchucin Królewski	Wierzchucin Królewski 29	86-017 Wierzchucin	http://colaska.pl/index/parafia/id/9479	17.7813643,53.307766
Parafia pod wezwaniem Matki Boskiej Szkaplerznej		Wierzchucinek	Wierzchucinek 14	86-014 Wierzchucinek	http://colaska.pl/index/parafia/id/9480	17.7940342,53.2063746
Parafia pod wezwaniem Najświętszego Serca Pana Jezusa i Świętej Rozalii z Palermo	http://www.pelplin.home.pl/wierzchucino/	Wierzchucino	Wierzchucino 18	84-113 Wierzchucino	http://colaska.pl/index/parafia/id/9481	,
Parafia pod wezwaniem Św. Mikołaja		Wierzchy	Zadzim	99-232 Zadzim	http://colaska.pl/index/parafia/id/9482	18.9076927,51.7920019
Parafia pod wezwaniem Świętego Mikołaja Biskupa		Wierzenica	Wierzenica 12	62-006 Kobylnica k/Poznania	http://colaska.pl/index/parafia/id/9483	16.9300167617188,52.3835506222254
Parafia pod wezwaniem Wszystkich Świętych		Wierzno	Wierzno	14-503 Chruściel	http://colaska.pl/index/parafia/id/9484	,
Parafia pod wezwaniem Św. Rocha		Wieszczyczyn	ul. Marciniaka 28	63-140 Dolsk	http://colaska.pl/index/parafia/id/9485	,
Parafia pod wezwaniem Trójcy Świętej	http://www.kuria.gliwice.pl/kuria/index.php?akcja=parafia&ID=86	Wieszowa	ul. Bytomska 167	42-672 Wieszowa	http://colaska.pl/index/parafia/id/9486	18.7593968,50.3837555
Parafia pod wezwaniem bł.Urszuli Ledóchowskiej		Wieszyno		76-206 Słupsk	http://colaska.pl/index/parafia/id/9487	,
Parafia pod wezwaniem św.Trójcy		Bolimów		99-450 Bolimów	http://colaska.pl/index/parafia/id/9488	,
Parafia pod wezwaniem Narodzenia NMP		Wietlin		37-500 Jarosław	http://colaska.pl/index/parafia/id/9489	,
Parafia pod wezwaniem Narodzenia Najświętszej Maryi Panny		Wietlin	Wietlin	37-543 Laszki	http://colaska.pl/index/parafia/id/9490	,
Parafia pod wezwaniem Św. Michała Archanioła		Wietrzno	Wietrzno 25	38-451 Równe	http://colaska.pl/index/parafia/id/9491	,
Parafia pod wezwaniem Najświętszej Maryi Panny Wniebowziętej		Wietrzychowice	Wietrzychowice 35	33-270 Wietrzychowice	http://colaska.pl/index/parafia/id/9492	20.7455936,50.1929921
Parafia pod wezwaniem Św. Marcina		Wiewiec	Wiewiec 12	98-337 Strzelce Wielkie	http://colaska.pl/index/parafia/id/9493	19.2293357849121,51.1294917424879
Parafia pod wezwaniem Najświętszego Serca Jezusowego		Wiewiórczyn	Wiewiórczyn, ul. W. Witosa 10	98-100 Łask	http://colaska.pl/index/parafia/id/9494	19.1528905,51.6121596
Parafia pod wezwaniem Św. Maksymiliana Marii Kolbego		Wiewiórka	Wiewiórka 161	39-209 Zasów	http://colaska.pl/index/parafia/id/9495	,
Parafia pod wezwaniem Wniebowzięcia Najświętszej Maryi Panny i Św. Apostołów Szymona i Tadeusza		Więcbork	ul. Jana Pawła II nr 14	89-410 Więcbork	http://colaska.pl/index/parafia/id/9496	17.490565,53.3536745
Parafia pod wezwaniem Matki Bożej Ostrobramskiej		Więciórka	Więciórka 88	32-436 Tokarnia	http://colaska.pl/index/parafia/id/9497	19.8619324,49.7392784
Parafia pod wezwaniem Świętego Jakuba Apostoła	http://www.swjakub.pl/	Więcławice Stare	Więcławice Stare 20	32-091 Michałowice	http://colaska.pl/index/parafia/id/9498	20.0244603223206,50.1555372321491
Parafia pod wezwaniem św.Urbana		Większyce		47-208 Reńska Wieś	http://colaska.pl/index/parafia/id/9499	,
Parafia pod wezwaniem św.Bartłomieja		Wigańcice		57-220 Ziębice	http://colaska.pl/index/parafia/id/9500	,
Parafia pod wezwaniem Niepokalanego Poczęcia Najświętszej Maryi Panny		Wigry	Wigry 11	16-412 Stary Folwark	http://colaska.pl/index/parafia/id/9501	,
Parafia pod wezwaniem Chrystusa Króla		Wigwałd	Wigwałd 8	11-015 Olsztynek	http://colaska.pl/index/parafia/id/9502	,
Parafia pod wezwaniem Trójcy Przenajświętszej	http://www.wilamowice.bielsko.opoka.org.pl	Wilamowice	ul. I. Paderewskiego 9	43-330 Wilamowice	http://colaska.pl/index/parafia/id/9503	19.1523567,49.9139531
Parafia pod wezwaniem Matki Boskiej Częstochowskiej		Wilamowo	Wilamowo 37	14-335 Dobrocin	http://colaska.pl/index/parafia/id/9504	,
Parafia pod wezwaniem św.Wojciecha		Wilamów		99-210 Uniejów	http://colaska.pl/index/parafia/id/9505	18.7541388329849,52.0447911833877
Parafia pod wezwaniem Matki Boskiej Częstochowskiej	http://www.parafiambcz-wodzislaw.katowice.opoka.org.pl/	Wilchwy	ul. Jastrzębska 158	44-304 Wodzisław Śląski-Wilchwy	http://colaska.pl/index/parafia/id/9506	18.494646549224854,49.988276672519426
Parafia pod wezwaniem Św. Mikołaja		Wilcza	ul. Karola Miarki 121	44-189 Wilcza	http://colaska.pl/index/parafia/id/9507	18.598769,50.188406
Parafia pod wezwaniem Przemienienia Pańskiego		Wilczęta	Wilczęta	14-405 Wilczęta	http://colaska.pl/index/parafia/id/9508	,
Parafia pod wezwaniem Św. Maksymiliana Kolbego		Wilczkowice	Wilczkowice 35	26-230 Radoszyce	http://colaska.pl/index/parafia/id/9509	20.2532723,51.0784208
Parafia pod wezwaniem św.Jana Chrzciciela		Wilczkowo		11-040 Rogiedle	http://colaska.pl/index/parafia/id/9510	,
Parafia pod wezwaniem Matki Boskiej Rożańcowej		Wilczków	ul. Mleczarska 2	55-320 Malczyce	http://colaska.pl/index/parafia/id/9511	 16.497648060321808,51.18724168848457
Parafia pod wezwaniem Narodzenia NMP		Wilczopole		21-055 Wilczopole	http://colaska.pl/index/parafia/id/9512	,
Parafia pod wezwaniem Świętej Urszuli	http://www.parafiawilczyn.pl/	Wilczyn	Wilczogóra 25	62-550 Wilczyn	http://colaska.pl/index/parafia/id/9513	,
Parafia pod wezwaniem Świętej Jadwigi	http://www.parafia.wilczyna.eu/	Wilczyna	ul. Młynkowska 10	64-541 Podrzewiw	http://colaska.pl/index/parafia/id/9514	16.4320492744446,52.4819830840076
Parafia pod wezwaniem Niepokalanego Serca Najświętszej Maryi Panny		Wilczyska	Wilczyska 58c	21-426 Wola Mysłowska	http://colaska.pl/index/parafia/id/9515	21.8963229683227,51.845578091348
Parafia pod wezwaniem Św. Stanisława Biskupa i Męczennika		Wilczyska	Wilczyska 94	38-350 Bobowa	http://colaska.pl/index/parafia/id/9516	,
Parafia pod wezwaniem Wniebowzięcia Najświętszej Maryi Panny		Wilga	ul. Warszawska 52	08-470 Wilga	http://colaska.pl/index/parafia/id/9517	 21.38116043061018,51.85123494495674
Parafia pod wezwaniem Najświętszego Serca Pana Jezusa		Wilkanowo	Wilkanowo, ul. Kościelna 3	66-008 Świdnica	http://colaska.pl/index/parafia/id/9518	15.4008732,51.8907917
Parafia pod wezwaniem św.Jerzego		Wilkanów		57-513 Wilkanów	http://colaska.pl/index/parafia/id/9519	 16.69394552707672,50.24730781386086
Parafia pod wezwaniem Św. Rafała Kalinowskiego		Wilkasy	ul. Olsztyńska 38	11-532 Wilkasy	http://colaska.pl/index/parafia/id/9520	21.7355982,54.0123813
Parafia pod wezwaniem Św. Jana Chrzciciela		Wilkołaz	Wilkołaz I	23-212 Wilkołaz	http://colaska.pl/index/parafia/id/9522	22.33,51.01
Parafia pod wezwaniem Św. Marcina Biskupa		Wilkowice	ul. Święciechowska 2	64-142 Wilkowice	http://colaska.pl/index/parafia/id/9523	,
Parafia pod wezwaniem św.Michała		Wilkowice		43-365 Wilkowice	http://colaska.pl/index/parafia/id/9524	19.0973918494568,49.7632460411166
Parafia pod wezwaniem Św. Mikołaja Biskupa i Wyznawcy		Wilkowiecko	Wilkowiecko, ul. Mikołaja z Wilkowiecka 4	42-151 Waleńczów	http://colaska.pl/index/parafia/id/9525	,
Parafia pod wezwaniem Świętej Katarzyny Aleksandryjskiej	http://www.wilkowisko.parafia.info.pl/	Wilkowisko	Wilkowisko 17	34-617 Wilkowisko	http://colaska.pl/index/parafia/id/9526	20.2549035,49.7559616
Parafia pod wezwaniem NSPJ		Wilkowo		11-440 Reszel	http://colaska.pl/index/parafia/id/9527	,
Parafia pod wezwaniem św.Jadwigi		Wilkowo Polskie		64-050 Wielichowo	http://colaska.pl/index/parafia/id/9528	,
Parafia pod wezwaniem Św. Wojciecha Biskupa i Męczennika		Wilkowyja	ul. Gorzeńskiego 13	63-200 Jarocin	http://colaska.pl/index/parafia/id/9529	17.5438356609084,52.0085729750447
Parafia pod wezwaniem Matki Bożej Królowej Aniołów	http://www.wilkowyje.pl/	Wilkowyje	ul. Wilcza 11	43-100 Tychy-Wilkowyje	http://colaska.pl/index/parafia/id/9530	18.947286,50.1463233
Parafia pod wezwaniem Niepokalanego Poczęcia NMP		Wilków		59-500 Złotoryja	http://colaska.pl/index/parafia/id/9531	 15.92843770980835,51.09225421480169
Parafia pod wezwaniem Św. Floriana i Św. Urszuli	http://wilkow.diecezja.lublin.pl/	Wilków	Wilków n. Wisłą 16	24-313 Wilków n/Wisła	http://colaska.pl/index/parafia/id/9532	,
Parafia pod wezwaniem Św. Mikołaja		Wilków	ul. Długa 51	46-113 Wilków k/Namysłowa	http://colaska.pl/index/parafia/id/9533	,
Parafia pod wezwaniem Św. Wawrzyńca Diakona i Męczennika		Wilków	Wilków I nr 50	05-606 Wilków	http://colaska.pl/index/parafia/id/9534	,
Parafia pod wezwaniem Św. Jana Nepomucena		Wilków Głogowski	Wilków Głogowski, ul. Spółdzielcza 57	67-200 Głogów	http://colaska.pl/index/parafia/id/9535	16.2059068,51.6965848
Parafia pod wezwaniem Świętego Wawrzyńca	http://parafia_wilkszyn.webpark.pl/	Wilkszyn	ul. Szkolna 1	55-330 Miękinia	http://colaska.pl/index/parafia/id/9536	16.75191,51.1750305
Parafia pod wezwaniem Matki Boskiej Nieustającej Pomocy		Winda	Winda 7	11-411 Winda	http://colaska.pl/index/parafia/id/9537	,
Parafia pod wezwaniem Św. Michała Archanioła		Winna Góra	Winna Góra 9	63-013 Szlachcin	http://colaska.pl/index/parafia/id/9538	,
Parafia pod wezwaniem św.Doroty Dziewicy		Winna Poświętna		18-230 Ciechanowiec	http://colaska.pl/index/parafia/id/9539	,
Parafia pod wezwaniem Matki Bożej Pocieszycielki Strapionych		Winnica	Winnica 52	06-120 Winnica	http://colaska.pl/index/parafia/id/9540	 20.94094455242157,52.6431155168518
Parafia pod wezwaniem Zesłania Ducha Świętego		Winowno	Winowno 64A	42-295 Koziegłowy	http://colaska.pl/index/parafia/id/9542	,
Parafia pod wezwaniem Świętego Ducha	http://www.winow.opole.opoka.org.pl/	Winów	ul. Ogrodowa 7	46-060 Prószków	http://colaska.pl/index/parafia/id/9543	17.9469335,50.6703509
Parafia pod wezwaniem Św. Michała Archanioła		Wińsko	ul. Kościelna 4	56-160 Wińsko	http://colaska.pl/index/parafia/id/9544	16.6142452,51.4695517
Parafia pod wezwaniem św.Jana Vianneya		Wipsowo		11-013 Wipsowo	http://colaska.pl/index/parafia/id/9545	20.7935571670532,53.8954376137297
Parafia pod wezwaniem Przenajświętszej Krwi Pana Jezusa		Wirkowice	Wirkowice I 93	22-375 Izbica	http://colaska.pl/index/parafia/id/9547	 23.09429168701172,50.87206142677591
Parafia pod wezwaniem św.Antoniego Padewskiego		Wirów		08-307 Repki	http://colaska.pl/index/parafia/id/9548	,
Parafia pod wezwaniem Świętego Floriana	http://www.parafiawiry.pl/	Wiry	ul. Komornicka 176	62-051 Wiry	http://colaska.pl/index/parafia/id/9549	16.852565477311146,52.32003102630359
Parafia pod wezwaniem Świętego Michała Archanioła	http://www.wiry.pl/	Wiry	Wiry 54	58-124 Marcinowice	http://colaska.pl/index/parafia/id/9550	 22.804183959960938,49.77949053732968
Parafia pod wezwaniem Świętego Józefa Opiekuna Rodzin	http://parafiawiselka.republika.pl/	Wisełka	ul. Nowowiejska 47	72-513 Wisełka	http://colaska.pl/index/parafia/id/9551	14.569571,53.96534
Parafia pod wezwaniem Św. Stanisława Biskupa i Męczennika		Wiskitki	Pl. Wolności 33	96-315 Wiskitki	http://colaska.pl/index/parafia/id/9552	20.3846034407616,52.0857859592624
Parafia pod wezwaniem Apostołów Piotra i Pawła		Wisła		43-460 Wisła	http://colaska.pl/index/parafia/id/9553	,
Parafia pod wezwaniem Świętego Pawła od Krzyża	http://www.diecezja.bielsko.pl/parafia/192,wisla_swietego_pawla_od_krz	Wisła	ul. Zielona 4	43-460 Wisła-Nowa Osada	http://colaska.pl/index/parafia/id/9554	18.8863756,49.6371308
Parafia pod wezwaniem Wniebowzięcia Najświętszej Maryi Panny	http://www.wisla.bielsko.opoka.org.pl/	Wisła	ul. Lipowa 7	43-460 Wisła	http://colaska.pl/index/parafia/id/9555	18.853386,49.660139
Parafia pod wezwaniem Znalezienia Krzyża Świętego	http://www.glebce.bielsko.opoka.org.pl/	Wisła	Kopydło 103 a	43-460 Wisła	http://colaska.pl/index/parafia/id/9556	18.8777208,49.6271766
Parafia pod wezwaniem Św. Jakuba Starszego Apostoła		Wisła Mała	Wisła Mała, ul. Pawia 13	43-243 Wisła Wielka	http://colaska.pl/index/parafia/id/9557	18.8244645,49.9466816
Parafia pod wezwaniem Trójcy Przenajświętszej		Wisła Wielka	ul. Hodowców 34	43-243 Wisła Wielka	http://colaska.pl/index/parafia/id/9558	18.8244645,49.9466816
Parafia pod wezwaniem św.Onufrego		Wisłok Wielki		38-544 Wisłok Wielki	http://colaska.pl/index/parafia/id/9559	,
Parafia pod wezwaniem Przemienienia Pańskiego	http://www.wisznice.eu/	Wisznice	ul. Kościelna 2	21-580 Wisznice	http://colaska.pl/index/parafia/id/9560	23.2107102870941,51.7872497093571
